2345,-11436,-3276,-1796,-13686,799,19449
2356,-10884,-3696,-2524,-13725,-245,21498
2367,-11120,-3636,-2840,-13775,-1578,23465
2378,-11676,-3980,-2688,-13724,-2512,25055
2391,-12748,-5216,-3356,-14213,-3388,26578
2402,-13720,-6908,-3068,-13905,-4259,27990
2413,-14516,-7820,-3500,-12734,-5436,29250
2424,-15044,-7840,-2692,-11366,-6603,30343
2436,-14816,-8052,-1772,-9776,-7067,31129
2447,-15420,-7636,-3904,-8682,-7618,32234
2458,-16140,-7448,-5104,-8736,-8187,32767
2469,-16976,-6452,-6092,-8674,-8405,32767
2481,-17280,-5908,-5804,-9147,-8139,32767
2492,-17412,-5084,-6404,-9739,-7661,32767
2503,-18172,-4788,-6644,-10809,-6891,32767
2514,-18992,-4832,-6752,-11743,-5936,32767
2526,-20736,-4548,-7728,-12255,-5180,32767
2537,-21996,-4992,-9028,-12447,-4886,31741
2548,-22012,-6392,-8584,-11860,-4757,29832
2561,-21272,-8328,-7700,-10564,-4500,27575
2572,-19544,-8432,-7404,-9111,-3947,25094
2583,-17760,-9368,-8712,-6475,-2658,22199
2594,-16128,-9316,-9300,-3424,-1502,18138
2606,-14516,-8744,-11112,-258,318,12993
2616,-12052,-13648,-6276,4186,1591,7311
2626,-12812,-13200,-8004,5106,2523,2157
2637,-13772,-9528,-6024,6405,2733,-3368
2648,-13048,-12836,-6356,5749,2992,-9105
2659,-12604,-14024,-5332,6260,3253,-13199
2670,-15044,-14184,-5596,5470,3811,-16536
2681,-21272,-10768,-13292,4995,2274,-16585
2693,-32768,19028,-14192,12728,-9388,-4281
2704,-26220,32767,31708,7761,1346,-17585
2715,-14844,-1476,956,-1980,3775,-23335
2725,-6204,-4676,-6952,-8317,5868,-23018
2737,-6648,-18540,-11988,-9029,6312,-22930
2748,-15724,-11796,-20984,-7663,5107,-16979
2759,-16320,-2552,-7184,-9773,4869,-15390
2770,-13888,-3860,-8616,-6867,4646,-17485
2782,-16708,-10732,-2448,-4713,2356,-15950
2793,-16980,-12716,-7536,2635,2498,-13743
2804,-16556,-15408,-10852,6654,651,-10871
2816,-15432,-8708,-2612,9505,-522,-8694
2827,-14656,-2220,2716,9643,66,-8635
2836,-14868,1724,-892,7518,1329,-9051
2846,-15004,3768,-3840,1517,2152,-9177
2856,-14776,3080,-4444,-3265,2641,-9484
2868,-14380,520,-5076,-5566,3053,-9887
2878,-14636,-1948,-7724,-5167,2673,-10099
2889,-14504,-1908,-7580,-3719,1826,-9967
2899,-14832,-2696,-6244,-1517,1630,-10036
2911,-15284,-3244,-6520,2364,1234,-9839
2922,-15220,-3048,-3988,3574,1745,-9402
2932,-14192,-888,-5232,5175,2104,-9029
2942,-15144,-268,-2972,4140,2495,-9414
2954,-15728,932,-4896,2613,2615,-9817
2963,-15000,232,-3820,1319,2767,-10452
2974,-15436,44,-4668,644,2755,-11510
2983,-15904,-2388,-4520,-397,2771,-12052
2995,-15760,-5324,-5524,909,2628,-12483
3005,-16440,-7344,-5252,2849,2663,-12082
3016,-17620,-5856,-5908,3441,2416,-11445
3027,-18928,-1816,-5680,2455,2105,-12232
3038,-19256,1188,-4156,1417,1903,-13631
3049,-19304,-1688,-6060,-261,1845,-14899
3059,-20116,-5328,-3916,-412,2079,-15753
3070,-18972,-6516,-872,518,2500,-15983
3081,-19444,-5812,-3236,1484,2530,-16424
3092,-19408,-5484,-2708,2682,2560,-16673
3103,-19716,-5364,-5392,2964,2543,-16963
3113,-20836,-4036,-5740,3533,2820,-17344
3125,-20472,-5032,-5992,5802,3895,-17995
3136,-21208,-6044,-7076,9221,4992,-18401
3146,-22028,-4212,-7344,13315,6339,-18759
3158,-22872,-3816,-8948,17479,7394,-19075
3169,-24600,-1280,-7696,22603,8425,-19109
