7903,15492,-5920,-4436,5763,-1088,-3814,0.35
7950,16372,-1204,-4484,9244,-1399,-7873,0.07
7998,17372,840,-2492,-1570,-881,-4323,-0.05
8045,16588,-1740,-3896,949,-2181,-3212,0.10
8091,15648,-1804,-6396,-1430,-1664,-2380,0.11
8140,16444,-1932,-4364,-2781,-1161,-1691,0.11
8189,16676,-828,-5480,-525,-1293,-1775,0.05
8237,16368,-788,-5412,-3292,-400,-661,0.05
8282,16340,-1504,-5096,-2122,-330,-579,0.09
8329,16088,-1400,-5404,-2644,-120,-818,0.08
8376,16336,-1644,-5508,-2826,100,-1466,0.10
8422,16284,-1600,-5764,-2267,298,-2165,0.09
8469,16200,-1132,-5152,-1883,377,-2702,0.07
8516,16396,-1172,-5192,-1327,530,-3512,0.07
8563,16480,128,-5984,-820,876,-4128,-0.01
8607,16124,-1064,-5964,-919,1328,-4199,0.06
8654,16560,2636,-5548,-3462,1970,-4021,-0.15
8702,16688,2536,-5216,-4761,2696,-3793,-0.14
8750,16932,1340,-5704,-5161,3434,-4197,-0.07
8798,18396,1248,-5456,-6699,3544,-5292,-0.06
8846,19480,-168,-4192,-9724,3473,-7025,0.01
8892,18228,1816,-2640,-8236,2717,-8390,-0.10
8940,15716,3336,-3880,-8665,2057,-7198,-0.20
8988,14136,568,-4940,-7635,1703,-4527,-0.04
9035,13520,-3292,-3208,-3412,1527,1261,0.23
9081,14236,-920,-2980,3420,-820,5674,0.06
9126,15832,-528,-2684,6584,-2352,9069,0.03
9172,17216,1576,-2924,9095,-3956,10631,-0.09
9220,18140,2432,-1804,5221,-3075,12538,-0.13
9268,18280,-172,-928,5272,-2877,13255,0.01
9314,18472,736,-1672,9171,-2526,12710,-0.04
9361,18824,156,-2676,12138,-1504,9924,-0.01
9407,17876,2392,-3224,9184,-44,6588,-0.13
9452,15964,1756,-3440,2956,618,5361,-0.11
9497,15716,348,-3048,1229,257,3480,-0.02
9540,15008,708,-3300,1482,-161,1677,-0.05
9585,18928,3928,-5896,1362,-1065,-780,-0.20
9632,16400,-6940,-3148,2632,-808,-8101,0.39
9678,17484,1132,-6388,9237,-4226,-8967,-0.06
9726,17396,4884,-3032,-4089,-1641,-4342,-0.27
9776,16144,-3316,-2560,-449,-2961,-3392,0.20
9823,15776,-392,-6612,408,-2824,-3394,0.02
9869,16412,-1700,-4948,-2121,-1508,-2935,0.10
9918,16552,-868,-5556,965,-1527,-3542,0.05
9964,16308,672,-5732,-1324,-621,-2911,-0.04
10010,16452,196,-4764,-1272,-498,-2273,-0.01
10058,16380,696,-5396,-1601,-455,-1806,-0.04
10106,16544,624,-4804,-2453,-218,-1575,-0.04
10153,16240,-708,-5072,-1996,-197,-2340,0.04
10202,16060,-300,-5468,-1628,135,-3655,0.02
10249,16724,1024,-5160,279,196,-4396,-0.06
10295,16368,1976,-5332,-2489,895,-4697,-0.11
10342,16612,4020,-5240,-4296,1483,-4798,-0.23
10391,16752,3012,-5272,-6061,2070,-4389,-0.17
10440,17632,3352,-6888,-6256,2885,-4039,-0.18
10488,19388,2216,-6396,-8254,2133,-4038,-0.11
10537,18396,2448,-2292,-9204,2094,-4464,-0.13
10587,15960,880,-1528,-5369,2246,-5304,-0.05
10635,14812,1936,-2812,-1658,2802,-5836,-0.13
10683,14628,3676,-5420,-3775,2258,-4778,-0.23
10732,13112,-3400,-3468,-5571,2062,1934,0.25
10780,15160,-1416,-3128,-445,-955,6572,0.09
10827,16408,-8,-2152,264,-1442,9850,0.00
10870,16928,676,-2328,2008,-2302,11411,-0.04
10918,18076,2004,-2244,2253,-2598,12358,-0.11
10968,18112,1232,-1860,3782,-2587,12579,-0.07
11016,18036,1504,-2092,5401,-2446,12862,-0.08
11065,18260,2548,-2748,4251,-1891,11569,-0.14
11114,17756,1256,-3288,1220,-1439,10022,-0.07
11163,17064,1232,-2792,1951,-1766,5893,-0.07
11210,16112,484,-2844,2012,-1225,5542,-0.03
11257,16176,984,-3452,49,-1142,4716,-0.06
11302,16288,508,-3724,-1954,-877,2587,-0.03
11348,16340,-220,-3592,-1848,-939,-635,0.01
11396,18372,-976,-2116,-355,-431,-4795,0.05
11443,15572,-5124,-1792,5582,-847,-3464,0.32
11491,15676,-3912,-7176,12818,-2970,-8122,0.22
11540,18304,4972,-4536,-1715,-1393,-5466,-0.26
11590,16088,-3456,-1720,892,-2663,-5019,0.21
11638,15420,-1184,-6544,1570,-2765,-4638,0.07
11686,16496,-1268,-4196,-2452,-1536,-3170,0.07
11737,16144,-1448,-6336,525,-1589,-3771,0.08
11785,16296,428,-5304,-2673,-471,-2811,-0.02
11833,16508,-664,-5116,-494,-659,-2547,0.04
11879,16304,168,-5440,-1579,-489,-2303,-0.01
11927,16296,-236,-5556,-436,-515,-2242,0.01
11974,16280,928,-5904,-1506,-207,-1670,-0.05
12021,16368,140,-5564,-1014,-62,-1865,-0.01
12068,16092,-72,-5792,-1318,152,-2459,0.00
12114,16392,1056,-5932,-749,528,-3163,-0.06
12162,16564,268,-5700,-1705,961,-3520,-0.02
12208,16496,2256,-5896,-2363,1394,-3681,-0.13
12257,16504,2160,-5572,-3578,1836,-3529,-0.12
12306,16472,2180,-5932,-2465,2201,-3647,-0.12
12355,17360,2384,-5244,-1756,2610,-4551,-0.13
12403,18104,3804,-4864,-5830,2345,-4045,-0.20
12452,16468,5276,-2628,-6600,2200,-2807,-0.31
12502,16404,3124,-2196,-4861,2636,-2705,-0.19
12550,16036,2724,-3120,-1732,2765,-3570,-0.17
12599,15856,4168,-3408,-2244,2338,-3882,-0.25
12648,15260,4592,-3360,-2612,1508,-3415,-0.29
12697,14852,-940,-3136,-2291,1149,217,0.06
12742,15240,720,-3216,1710,-83,1941,-0.05
12787,15888,1864,-2812,3835,189,2245,-0.12
12833,16428,2052,-2328,6622,118,2564,-0.12
12878,16576,4112,-2768,5932,-363,3601,-0.24
12925,16868,4004,-1472,516,326,5622,-0.23
12971,17568,1768,-652,836,541,7148,-0.10
13014,17908,1700,-1720,3477,872,7088,-0.09
13060,17712,1680,-2392,4161,1047,6958,-0.09
13107,17248,868,-2636,4150,1133,7804,-0.05
13152,17412,1300,-2712,3440,931,8286,-0.07
13198,17496,564,-2864,3691,825,8876,-0.03
13243,17004,2164,-4132,3723,19,7629,-0.12
13288,15504,1332,-3608,-13,479,7573,-0.08
13332,16300,-1196,-3080,-353,-108,7215,0.07
13379,15956,-116,-3684,-744,-871,6581,0.01
13425,15960,-52,-3376,-1652,-906,4559,0.00
13470,16328,-84,-3356,-444,-1528,1992,0.01
13516,16220,-800,-2240,566,-1613,-1833,0.05
13563,18208,-3416,-1300,2830,-966,-4947,0.18
13611,15972,604,-2980,6036,-3118,-3391,-0.04
13659,17552,-1288,-6480,12161,-3443,-6724,0.07
13709,16608,2744,-3668,-5831,-421,-2089,-0.16
13758,16864,-3904,-1472,983,-2525,-1784,0.23
13805,15688,-2220,-4808,1466,-2421,-1720,0.13
13854,16628,-2840,-3972,1492,-1942,-1859,0.16
13903,16336,-2136,-4368,797,-1960,-1892,0.13
13950,16300,-2044,-5356,1308,-1743,-1652,0.12
14000,16456,-1380,-4536,-1475,-844,-637,0.08
14048,16464,-1828,-4920,1413,-1038,-643,0.11
14096,16400,-1220,-5348,-420,-291,-55,0.07
14141,16316,-2364,-4376,135,-306,-30,0.14
14186,16236,-1852,-5520,96,-97,-197,0.11
14230,16396,-2144,-5076,-703,147,-406,0.12
14275,16272,-1060,-5728,-987,358,-57,0.06
14320,16528,-1100,-4840,-1290,694,320,0.06
14366,16272,-1496,-4972,-1862,1121,816,0.09
14412,16492,-1292,-4920,-1585,1306,1341,0.07
14460,16376,-2100,-4676,-958,1652,1764,0.12
14508,16572,-2632,-4308,-336,2026,1709,0.15
14555,16664,-2640,-4184,-141,2152,1306,0.15
14601,16440,-3764,-4024,-442,2482,362,0.22
14647,16684,-3736,-3592,37,2514,-606,0.22
14692,16844,-2720,-2276,1209,2313,-519,0.16
14738,16548,-1468,-3004,1573,1634,143,0.09
14784,16056,-2224,-3640,-265,984,1130,0.13
14830,15392,-2560,-3588,-1447,223,1723,0.16
14876,15816,-2628,-3252,-1648,-172,1439,0.16
14924,16156,-2280,-2856,-212,-668,250,0.14
14970,16708,-2004,-2208,-1618,-589,-27,0.12
15017,16604,-3884,-2112,-1283,-746,-348,0.23
15065,16212,-3700,-3372,1138,-1303,-1367,0.22
15114,16824,-2752,-4032,1901,-1716,-1850,0.16
15163,16600,-2420,-3080,1924,-1865,-2061,0.14
15211,16284,-1952,-3336,2223,-2345,-2101,0.12
15260,16712,-2172,-4500,2115,-2426,-1597,0.12
15309,16684,-1636,-4992,875,-2013,-1024,0.09
15357,16292,-1844,-5360,312,-1469,-1162,0.11
15405,16360,-2264,-5424,24,-842,-1250,0.13
15451,16540,-2116,-4424,1353,-692,-1166,0.12
15499,16324,-380,-5768,944,-198,-874,0.02
15543,16428,-1504,-4652,-330,189,-75,0.09
15588,16292,-1288,-5436,-474,310,193,0.07
15633,16528,-2148,-4836,-1233,651,331,0.12
15678,16464,-1468,-5224,-1430,952,285,0.08
15724,16584,-2096,-4788,-534,1216,93,0.12
15769,16460,-1476,-4856,-461,1421,292,0.09
15814,16488,-980,-4628,-544,1589,507,0.06
15859,16548,-1952,-4456,-1216,1835,773,0.11
15906,16352,-1996,-4252,-1448,1957,590,0.12
15953,16816,-2368,-4208,-1766,2167,1,0.14
15997,16476,-2396,-3780,-1862,2055,-584,0.14
16046,16872,-1276,-3340,-752,1585,-805,0.07
16093,16360,-2132,-3084,-593,1252,-562,0.13
16139,16420,-1620,-2912,-1395,1009,1181,0.10
16187,16216,-3372,-2848,-2586,674,1595,0.20
16234,16168,-2876,-2892,-1673,243,2431,0.17
16280,16468,-3076,-2928,-1652,148,2297,0.18
16327,16224,-3192,-3016,-736,-176,2230,0.19
16374,16196,-2372,-3284,-196,-510,2335,0.14
16421,15956,-1172,-2960,-73,-689,1607,0.07
16466,16780,156,-3920,1484,-1102,-935,-0.01
16514,17548,-5768,-2744,427,-983,-300,0.31
16560,16240,-3996,-2684,1488,-1326,-1811,0.24
16608,16140,-3032,-4348,3116,-1864,-2324,0.18
16657,16568,-2488,-4004,2302,-1715,-2524,0.14
16706,16400,-1964,-4468,1415,-1547,-2408,0.12
16755,16592,-1992,-4560,1341,-1478,-2207,0.12
16803,16320,-1452,-5072,794,-1119,-1944,0.08
16851,16348,-1580,-4884,848,-855,-1923,0.09
16899,16164,-1956,-5032,2147,-939,-1776,0.12
16946,16516,152,-4972,375,-532,-1095,-0.01
16992,16348,-524,-5044,-1342,-215,-331,0.03
17039,16272,-1272,-5140,-1595,110,61,0.07
17084,16244,-1196,-4908,-1898,335,434,0.07
17129,16356,-1464,-5520,-1349,572,290,0.08
17175,16436,-1300,-5104,-1462,881,234,0.08
17221,16428,-1260,-4856,-928,1149,161,0.07
17266,16488,-976,-4652,-777,1349,365,0.06
17311,16532,-1316,-4748,-537,1460,529,0.08
17357,16484,-1424,-4472,-681,1681,708,0.08
17402,16484,-1024,-4440,-904,1839,968,0.06
17448,16588,-1576,-4076,-1428,1982,1054,0.09
17497,16660,-1812,-3884,-1657,2044,900,0.11
17543,16452,-2664,-3564,-1602,2013,342,0.16
17590,16512,-2820,-3372,-1404,1962,-443,0.17
17638,16468,-2252,-2864,-203,1519,-1084,0.13
17686,16728,-1132,-2792,9,1239,-406,0.07
17729,16240,-2692,-2520,-887,874,755,0.16
17774,16580,-2960,-2884,-1059,537,1532,0.17
17821,16252,-3456,-2772,-1278,449,2019,0.21
17867,16408,-2972,-3016,-560,54,2292,0.18
17912,16180,-3136,-2932,-874,-44,2611,0.19
17958,15996,-3416,-2424,295,-212,2196,0.21
18003,16280,-2124,-2632,1977,-434,1597,0.13
18051,16184,-432,-3028,1732,-330,651,0.03
18096,17112,1016,-4208,727,-886,-1267,-0.06
18142,18036,-5752,-1648,-1131,-593,-1117,0.31
18191,16508,-2976,-2424,776,-1388,-1873,0.18
18239,16540,-1744,-4112,2351,-1777,-1775,0.10
18288,16704,-3688,-2908,1665,-1497,-1712,0.21
18336,16536,-3332,-3648,7756,-2006,-3590,0.19
18385,16440,-80,-5812,2273,-969,-2363,0.00
18432,16876,-1308,-3880,2923,-616,-1753,0.08
18480,16412,-536,-4412,1296,-276,-846,0.03
18525,16356,-1400,-4508,415,24,-353,0.08
18569,16552,-1448,-4428,-853,222,-138,0.08
18615,16640,-1080,-4308,-1199,315,100,0.06
18660,16640,-548,-4556,-1968,540,635,0.03
18705,16576,-2104,-3848,-1966,610,966,0.12
18751,16580,-1844,-4376,-1151,813,784,0.11
18796,16464,-1696,-4200,-1637,1163,834,0.10
18843,16496,-1596,-3756,-2197,1331,758,0.09
18890,16664,-2164,-3796,-1647,1329,701,0.13
18936,16744,-2564,-3700,-1695,1521,584,0.15
18983,16632,-2424,-3560,-935,1464,-37,0.14
19030,16716,-2540,-3288,-1131,1475,-329,0.15
19078,16672,-2208,-3024,-1084,1305,-485,0.13
19125,16440,-2588,-2680,-802,1118,-309,0.15
19172,16476,-2580,-2568,-1033,1050,910,0.15
19219,16156,-3304,-2512,-1152,835,1407,0.20
19265,16472,-3128,-2712,-313,590,1419,0.19
19311,16580,-2460,-3300,-813,402,1733,0.14
19357,16436,-3088,-3456,-1186,72,1906,0.18
19402,16248,-3076,-3128,-1516,-371,2429,0.18
19450,16108,-2832,-2592,-674,-572,2220,0.17
19497,16200,-1680,-2900,216,-724,1257,0.10
19544,16452,-896,-2988,-449,-730,7,0.05
19586,17588,-1356,-3000,14,-859,-1748,0.08
19632,17048,-3124,-2388,1226,-1024,-1232,0.18
19681,16208,-2768,-3676,1232,-1520,-1258,0.17
19729,16656,-1860,-3868,202,-1422,-800,0.11
19776,16524,-3472,-3724,552,-1515,-863,0.20
19823,16348,-3036,-4256,1359,-1534,-1527,0.18
19871,16572,-2848,-3972,1990,-1367,-1966,0.17
19920,16464,-1888,-4264,3265,-1299,-2122,0.11
19970,16276,-1444,-4556,2448,-1157,-1689,0.09
20019,16392,-1520,-4084,1815,-1183,-1156,0.09
20067,16648,-1604,-4608,1653,-1352,-842,0.09
20115,16308,-2004,-5064,-732,-901,-528,0.12
20162,16300,-1984,-5228,-414,-753,-726,0.12
20209,16308,-1860,-4844,-537,-489,-757,0.11
20255,16456,-1824,-4848,-312,-379,-692,0.11
20302,16316,-1808,-5220,-376,-276,-607,0.11
20349,16400,-1620,-4916,-315,-50,-450,0.09
20395,16412,-1300,-5268,-348,101,-442,0.08
20441,16336,-1232,-5112,-1032,341,-156,0.07
20488,16296,-1664,-5008,-1137,497,-28,0.10
20533,16436,-1276,-5100,-698,521,-142,0.07
20579,16404,-1524,-4828,-1633,862,-45,0.09
20625,16380,-1636,-5056,-1038,945,-165,0.10
20671,16360,-1644,-4888,-1826,1157,20,0.10
20717,16560,-1484,-4764,-964,1315,-198,0.09
20764,16472,-1236,-4708,-355,1462,-141,0.07
20811,16600,-1156,-4548,-270,1685,142,0.07
20856,16568,-1368,-4028,-282,1794,377,0.08
20902,16488,-1664,-3912,-203,1784,279,0.10
20948,16544,-2296,-4008,-459,1806,-153,0.13
20995,16544,-2000,-3764,214,1728,-802,0.12
21041,16352,-1832,-3588,-290,1626,-895,0.11
21088,16836,-256,-3028,-519,1338,-348,0.01
21133,16644,-1440,-2780,-1705,1252,268,0.09
21180,16540,-2164,-2756,-878,942,417,0.13
21225,16524,-2496,-2876,-708,863,699,0.15
21269,16568,-2324,-2940,33,583,799,0.14
21312,16612,-2648,-3036,-213,453,983,0.16
21357,16120,-3024,-2852,-497,260,1728,0.18
21402,16256,-2492,-3016,-306,-94,2280,0.15
21448,16384,-1960,-3032,-458,-316,2286,0.12
21495,16508,-1536,-3124,-1207,-528,2062,0.09
21543,16816,-948,-2776,-424,-663,1163,0.06
21588,17068,-932,-2336,698,-701,-755,0.05
21634,16764,-1536,-3084,2228,-1064,-1737,0.09
21683,16588,-1756,-3660,558,-1179,-1091,0.10
21730,16552,-2620,-3348,-270,-1228,-1006,0.15
21779,16632,-1668,-3536,594,-1498,-1041,0.10
21827,16488,-1916,-3884,-10,-1548,-723,0.11
21874,16600,-1916,-3764,-144,-1589,-561,0.11
21921,16596,-2248,-4128,183,-1524,-712,0.13
21968,16292,-2220,-4356,-172,-1516,-754,0.13
22017,16408,-1712,-4576,905,-1450,-692,0.10
22063,16436,-1456,-4472,-80,-1368,-281,0.09
22110,16140,-2216,-5244,855,-1346,-369,0.13
22157,16264,-1548,-5196,-844,-882,-477,0.09
22203,16372,-2564,-5244,7,-815,-1359,0.15
22248,16164,-2112,-5388,822,-784,-2057,0.12
22295,16340,-1092,-5252,863,-752,-2158,0.06
22342,16376,-684,-5380,587,-616,-1952,0.04
22387,16416,-204,-5440,28,-479,-1259,0.01
22432,16308,-504,-5164,-358,-382,-673,0.03
22478,16212,-1120,-5528,117,-448,-554,0.07
22523,16192,-1260,-5532,-692,-297,-540,0.07
22571,15792,-2292,-5644,293,-261,-946,0.14
22617,15972,-840,-6148,47,-181,-1296,0.05
22661,16108,-200,-5444,-618,-160,-1380,0.01
22708,16108,-20,-5680,245,-230,-1056,0.00
22753,16340,352,-5592,-1521,-140,-859,-0.02
22799,15868,-1144,-6308,-1052,6,-1179,0.07
22845,16380,156,-5840,-513,169,-1145,-0.01
22891,16564,968,-5888,-445,308,-790,-0.06
22935,16276,280,-5288,-750,356,-560,-0.02
22980,16412,-152,-6080,-837,377,-533,0.01
23025,16132,-640,-5280,-739,561,-579,0.04
23069,16248,528,-5480,238,458,-714,-0.03
23113,16188,-488,-5600,14,644,-1010,0.03
23157,16284,224,-5672,527,776,-1610,-0.01
23201,16536,-8,-5568,266,1008,-1629,0.00
23245,16292,1576,-5672,-702,1268,-1380,-0.09
23293,16944,1108,-5492,-838,1340,-1091,-0.06
23342,16580,1120,-5988,-833,2048,-575,-0.06
23388,16232,-156,-4348,-1566,2261,-878,0.01
23435,16308,-144,-5092,-505,2326,-2404,0.01
23482,16504,592,-4196,-945,2410,-3297,-0.03
23528,16768,3204,-4172,-1399,2252,-2726,-0.18
23577,16836,2264,-3196,-2319,2028,-1786,-0.13
23626,17764,664,-3704,-3031,1997,-2917,-0.04
23674,18460,-336,-3640,-4199,1888,-5104,0.02
23721,17580,1088,-2200,-2562,1688,-6880,-0.06
23771,18248,3116,-2960,-2980,1814,-8148,-0.17
