3044,-12628,-5552,-10700,-4895,6110,-10765
3056,-13608,-6784,-13468,-5118,6446,-10325
3067,-16936,-6580,-13752,-2307,4697,-9549
3079,-17884,-5136,-9228,597,2394,-8442
3089,-17072,-5548,-6200,2383,1374,-7797
3099,-17268,-6336,-5032,4125,814,-6754
3109,-16880,-5528,-4896,6079,476,-5455
3120,-15728,-3872,-6372,7083,220,-4466
3131,-15104,48,-5444,6410,-11,-3727
3140,-14896,3164,-3956,4475,296,-3695
3150,-14856,5496,-2572,1857,1091,-4197
3161,-14956,5880,-3092,-1110,2119,-4957
3172,-14684,4272,-5152,-3771,2784,-5346
3182,-14352,1980,-7496,-4839,2831,-5280
3192,-14336,160,-8788,-4217,2351,-5132
3203,-14704,-432,-9112,-2651,1583,-4892
3214,-15072,-392,-7664,-785,1006,-4710
3224,-15712,-260,-5944,581,530,-4796
3234,-15988,-568,-4868,1696,346,-4859
3245,-15868,-788,-3932,2537,330,-4941
3255,-15520,-448,-3808,2760,545,-5062
3264,-15228,88,-3988,2308,815,-5230
3274,-14916,656,-4660,1446,1020,-5333
3284,-14988,1672,-5280,713,1147,-5696
3295,-14956,2228,-5924,-127,1124,-6181
3305,-14536,2132,-5984,-560,1231,-6623
3315,-14908,1284,-6340,-293,1076,-7050
3325,-14856,916,-6264,545,1119,-7320
3336,-14696,336,-6436,1049,1120,-7263
3346,-15228,-168,-6340,1516,1103,-7354
3356,-15688,-868,-6128,2182,949,-7306
3366,-15896,-1816,-5640,2314,948,-7257
3377,-16184,-2148,-4752,3181,893,-7448
3387,-16260,-1272,-4004,3616,1157,-7543
3397,-16060,1168,-5140,3162,1304,-7830
3408,-15512,1520,-6464,2072,1383,-8249
3419,-15476,968,-6868,1424,1145,-8895
3429,-15496,-316,-7404,1243,884,-9554
3439,-15512,-2072,-6892,1714,817,-9864
3449,-15672,-3180,-6060,2441,650,-9830
3460,-15880,-4024,-5668,2943,666,-9858
3470,-15812,-4004,-4944,3526,510,-9857
3480,-16372,-3264,-4660,3902,401,-10058
3491,-16128,-1832,-5472,3841,337,-10258
3502,-16108,-2128,-5844,3096,82,-10540
3512,-15832,-4584,-5564,2324,58,-10577
3522,-15484,-7268,-4856,2580,-82,-10385
3533,-15380,-7612,-4748,3561,-186,-9951
3544,-15304,-6396,-5148,3758,-258,-9490
3555,-15892,-5172,-5772,3900,-362,-9369
3565,-16176,-3732,-5884,3695,-464,-9499
3575,-15916,-3180,-6280,2878,-621,-9621
