11495,1324,408,416,24396,7105,-3301,-0.29
11539,7396,8440,-15216,-1620,-1225,11522,-0.46
11589,22488,-13072,1748,-12187,-1171,13649,0.53
11640,22116,-1244,-5608,499,1338,6952,0.05
11685,17976,-408,-4920,-2477,-148,4202,0.02
11732,16584,96,-1968,817,111,886,-0.01
11774,13160,3780,-3644,1754,1188,-2973,-0.27
11823,9672,1736,-7724,-3150,144,-5717,-0.14
11869,32767,12028,9332,-16312,-10525,-156,-0.34
11920,9088,-456,-4368,484,848,-2615,0.05
11964,17004,-2784,-5152,-1667,-778,-419,0.16
12011,15952,-2128,-8472,151,249,-1841,0.12
12057,18188,-4220,-4796,-816,803,-2740,0.22
12104,17624,-1504,-5580,-160,1209,-3109,0.08
12151,16540,-2268,-6124,751,1410,-1712,0.13
12198,12784,-2468,-1948,2187,3326,-2075,0.19
12247,14104,-2312,-636,12523,1727,-2295,0.16
12295,16164,-2972,-8216,7668,173,222,0.16
12339,17544,-1976,-6872,-3633,-283,3566,0.10
12387,16860,-2868,-5624,-5907,-1033,4999,0.16
12436,15800,-3464,-3624,-4676,-529,3641,0.21
12483,12080,-1752,-1664,-2085,-222,246,0.14
12530,5680,636,-11080,1941,-3912,-3322,-0.05
12578,17296,4336,7812,10366,-857,-2201,-0.22
12626,16184,4456,-2408,2204,126,-4952,-0.27
12673,16548,-1052,-4644,480,-321,-1305,0.06
12720,15600,-1400,-5836,-1212,-346,434,0.08
12767,15876,-1960,-5508,-1294,-675,40,0.12
12812,15656,-1884,-5732,1436,135,-231,0.11
12858,17716,-2596,-4960,1712,630,-58,0.14
12903,17220,-4912,-6604,6659,1692,-3111,0.26
12950,17100,-4000,-3304,6699,1688,-5422,0.23
12998,17144,-7268,-2176,10816,2318,-513,0.40
13046,17432,1380,-4676,4052,472,2209,-0.08
13092,14804,-2340,-1292,-7155,1835,5070,0.16
13139,13524,2968,-4488,-5157,2256,3304,-0.21
13188,11396,3636,-4180,-12233,2858,2773,-0.29
13237,15780,-14448,-32768,12087,-6878,366,0.38
13287,7172,5892,-10196,2576,-3720,67,-0.44
13332,17696,6136,-8572,-2571,557,-100,-0.30
13379,16888,-3980,-5116,-2462,-383,2517,0.22
13427,15864,-3640,-4008,-3176,-301,541,0.22
13473,16172,-1528,-6472,692,-74,-1758,0.09
13519,16700,-1304,-5448,-61,1160,-1193,0.07
13566,18464,-3764,-7116,2045,2314,-3178,0.19
13614,16836,-1648,-2020,1398,2230,-3558,0.10
13662,17184,-4084,-2164,5493,1911,-1846,0.23
13710,15456,-1344,-5444,2269,-140,2431,0.08
13757,16584,-944,-3012,-6445,-11,5115,0.06
13802,14404,-2780,-1812,-7164,833,4455,0.19
13849,10704,-424,-2292,-5789,1581,2708,0.04
13896,6708,3216,-21120,-5057,-2774,1762,-0.14
13944,4384,-1264,1868,3554,1209,-776,0.26
13989,19524,5460,-7468,2481,-1454,-2082,-0.26
14039,16056,-5260,-5100,-3446,-209,3938,0.30
14087,15248,-2672,-5340,-1439,-466,32,0.16
14132,16304,-1624,-6364,910,-315,-1416,0.09
14179,16420,-1404,-4400,-416,25,383,0.08
14223,18020,-1908,-7276,3112,480,-414,0.10
14268,15292,-3420,-6088,-3499,2826,-884,0.20
14316,16540,-2140,-3552,1858,325,-1608,0.13
14363,16700,-3244,-5500,-1942,-453,2415,0.18
14410,18640,-3032,-2188,-1006,-899,3215,0.16
14458,16116,-1612,-1360,-380,979,1598,0.10
14504,13592,-1916,-2556,-904,2268,493,0.14
14550,11796,-912,-4656,-2488,2583,432,0.07
14596,9960,804,-7272,-6036,1992,661,-0.07
14641,32767,-16468,-19900,-7911,-11956,2558,0.41
14693,9164,-1876,-12508,1509,-5598,-173,0.12
14740,17668,13568,-6504,-2125,167,1407,-0.62
14788,19372,-9488,-3028,-4144,-2346,3011,0.45
14837,14188,-2692,-7480,-4230,-1924,-767,0.17
14886,15928,-1620,-5408,-1117,-427,-1539,0.10
14935,16224,-1336,-5776,-980,-157,-304,0.08
14982,15784,-1384,-5320,145,65,-652,0.08
15026,15556,-2344,-6592,-90,242,-592,0.14
15070,16244,-1384,-6148,877,578,-612,0.08
15115,16828,-2124,-6948,2362,1960,-1355,0.12
15163,17468,-3268,-3968,3008,2724,-2601,0.18
15210,16512,-800,-4016,6518,1873,-3082,0.05
15257,16136,-3116,-4516,4686,1134,859,0.18
15303,17416,-1284,-4580,-1141,206,3438,0.07
15349,16456,-648,-3176,-5566,434,4635,0.04
15395,14368,1364,-4100,-7142,768,3415,-0.09
15442,12516,900,-2724,-8230,1715,1381,-0.07
15490,12004,440,-4184,-2877,1337,-745,-0.03
15536,32767,-4060,4132,-21165,-708,4080,0.12
15584,12744,-396,-6928,570,-2344,-1214,0.03
15631,15064,4264,-5320,3966,-207,-2421,-0.26
15678,15236,-5796,-6104,-2272,123,-1338,0.34
15726,16644,-1240,-4700,1633,-372,-3519,0.07
15774,16480,280,-4720,1306,-404,-3622,-0.02
15821,16444,-44,-5100,-401,-575,-2283,0.00
15866,16316,532,-5580,-983,-681,-1224,-0.03
15913,15844,-1136,-6140,-3233,-310,-418,0.07
15962,16456,-180,-5856,-2064,-450,-402,0.01
16008,16124,-2100,-5172,-1252,-545,-842,0.12
16056,16276,-144,-5736,967,-664,-1908,0.01
16102,16284,308,-5612,-562,-562,-2094,-0.02
16148,16284,448,-5688,-1197,-453,-1992,-0.03
16196,16348,908,-5836,-1636,-480,-2194,-0.05
16244,16168,4,-5768,-1570,-498,-2941,-0.00
16290,16356,960,-6716,-2554,-254,-3533,-0.05
16337,16204,496,-5192,-3603,-302,-3934,-0.03
16386,15800,804,-6144,-3523,-65,-4606,-0.05
16433,16136,3752,-7340,-3396,803,-4883,-0.21
16480,16676,3968,-5752,-3776,1405,-4873,-0.22
16529,17260,4168,-6568,-4102,2457,-5492,-0.22
16578,20268,3692,-6296,-6965,2860,-7752,-0.17
16627,19440,3412,-4296,-10358,3557,-9046,-0.17
16676,18144,4220,-3668,-11824,3887,-9712,-0.22
16727,18364,1096,-5992,-13556,3929,-10557,-0.06
16778,15296,1416,-4232,-13005,4005,-7955,-0.09
16828,8260,-968,-5960,-6781,-2989,-2201,0.09
16875,10432,-1152,-1088,-11730,-4870,10021,0.11
16926,13188,-1352,1256,-4264,-9586,16867,0.10
16975,16796,1868,1284,2532,-12393,19681,-0.11
17025,18164,3712,420,-5571,-9026,25319,-0.20
17072,20104,692,228,-243,-9224,25164,-0.03
17118,22592,2032,-832,4473,-8839,23472,-0.09
17166,23796,3216,252,6581,-5383,17529,-0.13
17212,18716,9608,-2960,-436,-1254,9251,-0.47
17260,18152,3816,-1560,-9129,2557,1568,-0.21
17308,15732,1088,-2632,96,2825,-5845,-0.07
17354,13652,-13692,-26072,12903,-3366,-4414,0.44
17405,17400,1840,-4220,1935,356,-9355,-0.10
17453,15588,-2536,-5144,8274,-3152,-8885,0.15
17502,17600,4680,-5968,-7794,-835,-5512,-0.25
17551,17644,-5900,-2080,-3443,-2029,-4566,0.32
17600,14728,2376,-8228,-1464,-1022,-3831,-0.14
17650,16692,-2272,-5504,-1068,-727,-2669,0.13
17699,16168,-440,-6296,-1216,-361,-2110,0.03
17747,15852,-1136,-6252,-152,-395,-2019,0.07
17795,16068,-232,-6212,-442,-113,-1210,0.01
17842,16212,-196,-6472,-653,21,-582,0.01
17886,15828,-640,-6464,-1781,321,-83,0.04
17930,15896,-1128,-6284,-1095,278,-561,0.07
17977,16048,360,-6212,-1196,368,-574,-0.02
18023,16364,-912,-6696,-1069,968,-803,0.05
18068,16480,-904,-5420,-1775,888,-1259,0.05
18115,15476,788,-7364,-187,1735,-2081,-0.05
18162,15912,-2000,-4884,-952,1636,-2243,0.12
18209,16080,2948,-5764,230,1201,-1877,-0.17
18256,16032,872,-5112,-1228,880,-91,-0.05
18301,16280,1300,-5392,-493,596,489,-0.08
18347,16268,388,-5240,-1258,422,1143,-0.02
18392,16260,640,-5828,-567,357,1323,-0.04
18437,16216,176,-5568,-1047,405,1458,-0.01
18483,16180,-368,-5412,-1142,426,1039,0.02
18528,16468,376,-5624,-741,497,729,-0.02
18572,16252,-520,-5188,-1010,387,704,0.03
18617,16184,444,-5276,-1436,400,934,-0.03
18661,16780,268,-5020,-1977,418,1258,-0.02
18707,16148,-220,-5356,-3059,383,1804,0.01
18753,16264,-560,-5104,-2864,287,1846,0.03
18798,16288,-724,-5384,-2709,199,1627,0.04
18844,16488,-684,-5424,-3554,362,1418,0.04
18890,16380,-904,-5192,-3526,361,869,0.05
18934,16292,-1116,-5372,-2864,350,490,0.06
18980,16352,-640,-5036,-2405,290,285,0.04
19025,16488,-792,-4940,-1979,327,73,0.05
19068,16380,-260,-5296,-1990,345,128,0.02
19113,16264,-444,-5052,-1413,241,164,0.03
19159,16504,-764,-4868,-1376,279,183,0.04
19203,16276,-332,-5428,-1143,281,232,0.02
19248,16236,-1148,-5180,-932,258,190,0.07
19293,16312,-516,-5112,1,195,-151,0.03
19334,16272,-668,-4468,-165,264,-116,0.04
19379,16400,-704,-5044,124,167,-220,0.04
19423,16536,-132,-5056,23,218,-187,0.01
19465,16352,-580,-5000,-24,174,-92,0.03
19508,16444,-472,-4920,45,169,-102,0.03
19551,16448,-328,-5008,-64,165,-8,0.02
19592,16292,-428,-4988,-147,135,82,0.03
19635,16460,-496,-5112,-130,82,59,0.03
19677,16452,-440,-5188,-80,75,131,0.03
19718,16304,-548,-5024,-293,113,141,0.03
19762,16380,-696,-4972,-95,115,-20,0.04
19804,16456,-496,-4960,-79,90,-52,0.03
19846,16432,-616,-5016,-96,70,-79,0.04
19888,16396,-396,-4820,111,35,-80,0.02
19929,16400,-672,-5180,-54,4,-38,0.04
19970,16416,-520,-5164,-71,42,-87,0.03
20012,16324,-548,-5076,-88,28,-33,0.03
20052,16324,-668,-4976,-100,36,-31,0.04
20096,16320,-492,-5064,-74,43,-30,0.03
20136,16376,-608,-4852,-67,25,-12,0.04
20178,16480,-472,-4916,6,60,-68,0.03
20218,16416,-656,-5096,-51,81,-60,0.04
20259,16312,-552,-5084,-60,48,-59,0.03
20301,16448,-452,-5060,-72,114,-27,0.03
20344,16460,-720,-5104,-205,102,-2,0.04
20386,16388,-608,-5052,-134,111,43,0.04
20429,16388,-512,-5080,-180,177,48,0.03
20471,16408,-664,-5032,-314,185,70,0.04
20514,16452,-628,-5068,-190,138,62,0.04
20557,16388,-716,-5092,-194,135,56,0.04
20599,16368,-828,-5176,-153,167,10,0.05
20642,16404,-588,-5016,-127,156,4,0.03
20684,16400,-844,-5064,-148,167,-19,0.05
20727,16388,-684,-5008,-114,178,-73,0.04
20771,16336,-592,-5128,-109,149,-36,0.03
20815,16304,-620,-4964,-309,157,38,0.04
20857,16436,-744,-5016,-206,135,22,0.04
20900,16304,-756,-5060,-156,138,-36,0.04
20944,16504,-700,-5112,-127,125,-120,0.04
20988,16368,-604,-4980,-31,94,-131,0.04
21031,16368,-692,-4952,40,71,-133,0.04
21072,16372,-564,-5004,69,47,-136,0.03
21114,16464,-644,-4916,32,74,-90,0.04
21155,16492,-696,-4936,22,81,-115,0.04
21196,16376,-712,-4992,-57,98,-81,0.04
21238,16404,-552,-5032,24,64,-109,0.03
21280,16352,-688,-4872,-59,75,-122,0.04
21322,16288,-524,-5164,24,93,-116,0.03
21364,16376,-728,-4992,-22,98,-110,0.04
21406,16436,-596,-5076,-41,93,-90,0.03
21448,16380,-736,-4972,15,59,-94,0.04
21489,16288,-700,-5068,-49,75,-91,0.04
21530,16436,-684,-5048,-48,78,-118,0.04
21573,16344,-616,-4924,-70,97,-77,0.04
21615,16408,-552,-5000,7,96,-74,0.03
21654,16340,-796,-5168,56,59,-132,0.05
21696,16376,-708,-5136,-43,76,-137,0.04
21738,16396,-632,-4960,-15,95,-124,0.04
